content,score
seru banget! apalagi waktu main tower nya menantang bngt klo lagi gabut tinggal main roblox aja smpr kecanduan,5
Aaaa seru banget tapi tekadang roblox aku ke ulang lagi jadi harus login terus dan itu membuat ku sedikit kecewa dan aku tidak bisa bermain Barry prison run dan lainnya soalnya item item nya pada ilang ilang . dan terkadang aku tidak bisa masuk ke dalam game aku sudah menunggu nya cukup lama tapi GK masuk juga ke gamenya 😭😭 dan roblox selalu update teruss . tapi gpp soalnya game nya sangat bagus 😆😆🙏 aku tetap kasih bintang 🌟🌟🌟🌟🌟 semoga kedepannya di perbaiki lagi yahh dadahh🙏🙏👋😆😆,5
"Game nya bagus gw bilang ya ama kalian kalau ada bug kamera ga bisa gerak Jan keluar kalian lakukan cara ni aja tapi sebelumnya dah join main game ya, pencet logo roblox terus pecet x trus digerakkan aja deh selesai. Tapi tolong di perbaiki lagi lah roblox kenapa map brokhaven ga bisa bahasa Indonesia bisa sih tapi ada yang enggak😭😭",5
aku suka main roblox bisa mabar sama teman gitu ya jadi makin seru bisa senang senang😊,5
Game roblox ini sudah bagus namun terkadang ada bug seperti terus melompat dan bug kamera maju mundur tanpa di kendalikan terkadang juga ada player yg membuat pemain lain tidak nyaman dan di dalam map juga terkadang ada hacker yg membuat player lain tidak nyaman tolong di perbaiki bug nya karna itu sangat menggangu dan juga terkadang ada org yg menggunakan delta untuk mengganggu org lain yg tidak bersalah tidak semuanya ada juga yg menggunakan nya untuk ava tolong di perbaiki 🙏,5
Game nya seru sih tapi banyak bug kayak tiba2 di ban padahal lagi asik2 ehh tiba tiba diban kalau gak salah aku dah hapus akun ku yang lama tapi sama aja kalau update itu sama aja sih gak ada perubahan kayak apasih ni game! Terus biasanya kalau main brookhaven itu pasti banyak bug roblox tolong perbagus game ini ya!?,1
tolong kepada roblox baju nya kemarin gk blur sekarang kok blur jdi tolong perbaiki,1
"bagus banget ! gamenya banyak bgt tersedia . bikinan org org kreatif smua. Roblox kadang suka down. pdhl wifi bagus tapi kalo masuk game kdg join error, untung cm waktu"" trtntu. oke lah makasih. itu aja si pendapat aku terhadap game ini.",5
"Saya suka dengan game ini,dengan keseruan dan petualangannya,tapi tolong diperbaiki bugnya. Seperti kamera tidak bisa bergerak,lalu ketika bermain langsung keluar Roblox dan dll. Dan juga tolong update nya juga harus bagus.",4
Game ini bagus dan saya suka dengan banyaknya tower dan escepe tetapi saya kurang suka karena game ini terkadang jika masuk ke dunia lain suka adanya koneksi anda buruk pilih keluar atau hubungkan ulang tetapi game ini bisa mabar dan chet langsung di roblox .,4
aku menyukainya game ini dan ngilangin gabutku makanya aku kasi bintang 5 tapi ad satu kesalahan aku ingin ava ku Roblox jadi bagus tapi harus ad robux☹️☹️☹️,5
Hmm...😾 sebenarnya/kayaknya ini udah bagus tapi ada beberapa bug yang pernah akyuu temuin sih❗️misall tiba2 tombol loncat gaa bisa dipencet dll tolong diperbaiki yaa developer robloxx! Pasti kalo udah gaada bug jadi lebih bagus ini aja sih yang mau aku sampain syekiann tirimikisih🐣,3
Saya sebagai player lama di roblox merasa sangat puas atas game roblox namun ada bug yang cukup meresahkan yaitu Bug Kamera ya mungkin bug kamera jarang ditemukan tapi tolong untuk di Hilangkan karena Hal itu sangat menggangu saat bermain roblox contoh nya saat saya lagi main Tower of hell tiba tiba saya terkena bug kamera dan saya coba reset karakter tetapi tetap aja ndk bisa jadi harus keluar dulu dari roblox baru bisa di fix bug camera tersebut jadi saya minta tolong untuk fix bug camera,5
"Sebeberny bgs tpi gk tau juga ya..game ini sering nge-lag gtu, trus pas aku lagi main tower, layar hp aku langsung hitam dan keluar dri map tower itu. Dan langsung ganti akun, di akun baru ini bisa main tower, tapi cuma bisa main tower aja, map lain kyk brookhaven itu ga bisa..jadi aku sempat bosen main tower trs jdi aku uninstall robloxny dan download lagi. Sekian🙏",4
Bagus trus di gak lemot gemes nya terus ava ava yg kita cri juga lucu lucu pokonya lucu serba ada deh yg paling banyak digunakan tuh Brook heaven sih soal ny bagus bisa Mabar jadi kn teman sekamar wah itu sih udah wor id .yg mau nama roblox aku nah nama ny ........ Blurr_224,5
"Game nya seru bgt terus kayak ada map map baru dan kita bisa hias karakter gitu tapi paling yang gak ku suka itu semua nya pake robux yang free cuman sedikit tolong kasih item free yang bagus dan keren tapi di roblox kita punya banyak teman on/teman luar negri contoh nya aku, aku punya temen dari singapur, dia asik bgt dan roblox juga banyak map yang bisa bikin jantungan tapi di situ banyak map yang menantang mangkanya aku kasih bintang 5 soalnya bagus dan keren keren!!🌷",5
"seru tapi ada hal yang menyebalkan adalah ketika memasuki roblox atau memasuki permainan / map di roblox, ntah kenapa sering terjadinya lag atau DC (Disconect) padahal jaringan sangat bagus main game selain roblox juga bahkan tidak seperti itu, jadi tolong masalah keseringan DC ini diperbaiki agar pengalaman bermain semakin menyenangkan dan tidak membuat beberapa player yang mengalami hal ini tidak emosi, saya harap pihak roblox bisa memperbaiki hal ini kedepannya, mohon dibaca, terima kasih.",3
"main roblox udh dri akhir tahun 2021 kalau ga salah, tapi ga pernah bosen, because banyak map yang bisa di mainin, untuk gamenya udah bagus, tapi kalau lagi mabar sama temen kadang suka ada bug, salah satu nya misalnya pas lagi main obby/tower atau map yang lain itu suka tiba-tiba loncat-loncat atau ngefrezee ( ga bisa di gerakin) gitu, padahal jaringan bagus+kouta masii banyaa, but it's not a big prob.",4
"Gamenya sangat bagus walaupun ada beberapa hal yg kurang seperti ""suka nge-bug, ngechat suka disensor smua(padahal semua percakapannya yang positif), gambar suka patah'2 dan msih banyak lgi"" tetapi saya msih bisa menikmati game ini, Saya maklumin smua game itu tdk-lah sepenuhnya sempurna... // Mohon pihak ""Roblox Corporation"" Tolong diperbaiki lagi😇",5
roblox bagus banget banyak game seru laln nya kayak tower pokoknya roblox bagus banget dan seru banget,5
"Aku udah lama main ROBLOX, dari tahun 2018, suka ganti ganti akun, hehehe. Seru banget, bisa bekerja di berbagai industri di ROBLOX, seperti Hotel, Cafe, Bakery, dsb. Sangat menyenangkan! Cuman, sering banget suka dapet disconnect, walaupun Wi-Fi nya lancar banget. Tolong diperbanyak untuk diperbaiki lagi. Terima kasih. 🤗",4
Roblox kok cara login nya gak sama kaya dulu;(,3
"Untuk permainan nya bagus sih cuma terkadang ada masalah bug misalnya kalo lagi main tower of hell itu,suka ada Camera bug jadi gk konsentrasi tapi...gapapa yang penting roblox juga tambahin permainan gituu moga robux jdi gratis yaa! >-<",5
seru terus ga ngebosenin pokoknya aku suka bgt sama roblox,5
"Roblox sangat menyenangkan, banyak map dan kita juga bisa belajar menggunakan bahasa asing, cocok untuk di mainkan oleh semua orang, dan map roblox gak ngebosenin semua! , ya walaupun ada disconnect nya, itu mungkin karna sinyal atau masalah di aplikasi, aku sebenarnya juga gatau, tapi intinya game ini bagusss banget !¡, ak rekomendasi bgt game ini, ak suka main map evade sih , tp di roblox map nya banyak bgt gilaa, 1 game 1000 map😔, is the best roblox👊🏻💢",5
"Ada yang sama gak sih? Habis update bukannya tambah bagus malah tambah bugnya,kayak gw yaitu pas baru masuk roblox tiba tiba blackscreen gitu loh.roblox nya masih berfungsi tapi layar visual nya yang ilang kayak gw gak bisa gitu liat akun gw sendiri jadi tolong ya selaku Dev roblox di perbaiki soalnya aku mau main blox fruit👿👿",1
Game nya BAGUSSSSSSSSSSSS BUANGETTTTTTT.tapi tolong saya mau tanya .kenapa john doe dan june doe itu dihapus???tolong di jawab padahal itu kan bot yang sanagaaaaat baik malah dikira hacker tolong apakah bisa di add lagi john doe dan june doe pls mereka kan baik :) :D. oh iya yang game nya keluar sendiri dari game roblox nya itu sering kok saya main game lain kadang kadang gitu tapi bisa masuk lagi dan bagi yang seperti connection error caranya dimatin wifi terus dihidupkan lagi mungkin bisa.,5
"Roblox seru banget map nya banyak dan ga ngebosenin tapi kadang kadang keluar sendiri tapi seru serunya minta ampun Roblox emang gem nomor 1 seruuuu, tapi aku pernah mau main Roblox hrs bikin akun lgi padahal aku ga ngehapus Roblox",4
Tolong perbaiki pengaturan tombol di game untuk di mobile sulit kadang bug dan susah untuk di gerakan dan untuk roblox tolong koneksi internet nya di setabil kan sangat lag padahal saya pake WiFi bagus dan enak buat main game lain tapi ini game susah untuk setabil selalu lag dan tolong perbaiki saat mulai game kadang /sering error' code 610 277 dll gimana ini,3
"Tolong buat ROBLOX CORPORATION saya ingin meminta agar ketika saya upgrade ROBLOX di play store saya sudah upgrade/update saya tidak dapat memainkannya lagi, tolong penjelasannya 🙏🙏",5
seru bangett mainnya pun tanpa iklann dan banyak juga map nyaa pokoknya jempol 100 untuk Roblox 💖💖,5
Game ini bagus bgt tapi kenapa setelah aku update ini game. Game nya langsung ada bug yang paling mengganggu itu map Roblox nya seperti g ke render jadi mungkin Roblox kamu bisa perbaiki itu soalnya sangat menggangu,2
Seru sekali game ini tapi ada masalah sedikit kadang-kadang suka ngebug sendirinya kadang-kadang wi-fi suka ngelag kalau main ini tapi aku tetap suka sama game nya tolong aku minta diperbaiki lagi game ini supaya tidak banyak bug yang kadang-kadang suka muncul kalau mau top up kadang suka nggak masuk apalagi kalau kalau mau beli barang yang bagus kadang kalau main katalog suka keluar sendiri tolong ya developer diperbaiki lagi game Roblox udah sih itu aja makasih,5
Game kesukaan ku di ROBLOX battlegrounds doors dan paling ku sukaiii adalah blox fruits ❤ .tapi ada bug yang dia misal nya lagi jalan ke depan dan layar nya arah nya ke atas dan ada yang lompat sendiri layar nya suka ngebug tapi aku tau cara ngatasi pengebug nya kita pencet gambar ROBLOX terus lanjutkan dah dia tidak akan ngebug lagi dan ada lagi dia tiba2 keluar sendiri aku sangat marah tapi aku harus tetap sabar walaupun sering keluar sendiri tolong ya diperbaikin supaya lebih seru terimakasih,5
"masih ada bug, mohon diperbaiki, saat saya main survive the killer, semuanya tembus pandang, contohnya tembok, tidak terlihat apapun, bahkan disemua map Roblox begitu, mohon diperbaiki 👍🏻",2
"game nya sangat bagus karena kita bisa memainkan game, membuat game lewat roblox studio, dan mencari teman baru. ku kasih rating 5",5
"Game nya bagus banget tapi maaf banget ada kesalahan di roblox, kadang kalo habis beli pakain kadang pakaian yang lama udah di beli jadi gaada gambar nya, terus kalo lagi main kadang tiba tiba disconnected padahal wifi udah aman terus masuk ke server nya yang enggak penuh,habis itu kadang kalo lagi asik main di map nya tiba-tiba ngeleg/karakter nya jadi noob tolong di perbaiki ya tapi aku kasih bintang 4 tapi game nya asyik :)",4
seru saya suka juga grow a garden gem itu Bagus nya di roblox,5
"Aku kasih bintang lima karena gamenya bagus banget, tapi game nya selalu ada bag, baru masuk aja tiba-tiba disconnect sama pas baru di update aku ga bisa masuk ke roblox nya padahal wifi aku bagus kalau aku main Free fire bisa mohon di perbaiki ya🙏🙏🙏",5
Tolong kenapa roblox saya tidak bisa dibuka warna hilam/black screen dan pas aku mau update gak bisa gimana ya,5
"Game nya bagus, tapi masih ada bug gab8sa di update. Bug roblox: kadang ga bisa lompat, terus patah patah, dan kadang malah disconnected padahal jaringan bagus banget. Aku kasih bintang 4 dulu kalo bug nya udah bener semua baru aku kasih bintang 5",4
"Untuk admin game roblox, saya minta bantuan nya.. soalnya pas masuk game selalu aja ada tulisan ""Launching Experience"" jadi harus ulang dulu terus pas main scp 3008 kamera malah nge bug jadi pas mau jalan malah kamera nya ngikut jadi ga nyaman buat main, jadi tolong di perbaiki ya",3
Roblox perbaiki eror buat login ke akun dan plis Roblox aku ingin logo yang dulu tolong ya perbaiki eror mau login tapi gak bisa,5
lumayan tapi ada yang kurang mimin roblox itu game nya masalah nya,5
seru banget roblox tapi kenapa harus ganti warna biru padahal hitam lebih bagus🤩🤩👍👍😎😎,5
bisa pake delta dan juga bisa Mabar jadi saya suka game roblox e,5
roblox aku mau bilang kenapa aku gak bisa mauk ke akun ku tolong dan dikatan koneksiku padahal bagus bagus saja tolong perbaiki nama akun ku josafat00912makasih,1
Game nya sih udah bagus cuman bug nya dan baju nya kadang suka blur dan sering DC padahal aku Pakek wifi dan kadang ketika mau main tower atau map lain sering GK tersedia tolong bug nya di benerin lagi ya roblox,4
"SUKAKK BANGETT SMA GAME ROBLOX, map nya banyakk bangett, cuman yang ga aku suka kalo lagi mau masuk ke map itu lama banget + suka muncul ""chek koneksi internet kamu"" padahal aman aman aja koneksi nya, menurut ku tolong update roblox biar gada bug + keluar map yaaa",5
"suka bgttt, karna bisa mabarr,,dan juga ini game pertama aku yg bisa mabarrrrr, LOPYUUUUU ROBLOXXX🫶🫶🤪🤪",5
"Roblox adalah game pertama di hidup saya game yang menarik,dan asyiiik saya hampir Berjam jam ini adalah hiburan terbaik seumur hidup saya terima kasih Roblox atas pengalaman ini sangat menghibur ❤️❤️",5
aku suka banget main roblox soalnya bisa maBar dan map nya ada banyak salah satu aku bisa dapat banyak teman,5
"Saya cukup suka bgt main roblox banyak map dan juga bisa berteman,bergaul bersama orang lain tapi tolong bug satu ini membuatku kesal yaitu tidak bisa masuk ke map ataupun join teman tolong perbaiki bug nya ya btw aku suka dapet barang gratis hehe",4
aku sangat senang bermain Roblox aku bahagia tapi ada satu gem dia itu bernama dres tui yang bikin namanya lana tapi dia di culik sama Lana palsu dan orang yang masuk ke dalam gem itu bakalan hilang terimakasih bay,5
aku udah main Roblox 10 tahun dan tetap seru oh iya makasih Roblox DEV udah kasih hadiah robux ketika orang yang udah main bertahun tahun kata aku worth it main ini dan gampang untuk pemula 😀,5
"Halo, kenapa semakin di update semakin buruk bug yang ada di gamenya? Seperti launching experience, masuk suatu game yang ada di roblox keluar sendiri(FC),dan lain lain, tolong ya roblox di betulin bug nya.. Dulu saya main sebelum di update bug nya ga separah ini... Dan yang ngalamin seperti saya juga banyak..🙏🏻🙏🏻 Tolong di perbaiki bug nya😁🙏🏻🙏🏻",1
"Gamenya udah perfect meski ada beberapa bug yang agak menganggu dan kadang2 Roblox saya ini koneksi error mulu,bakan saya pernah gak login 1 bulan-3 bulan gara gara koneksi error,apakah itu dari wifi/data seluler kita?",4
"ini roblox mabok nah udah ku kasih kia ku malah di kasih umur 12 tahun padahal umur ku 14 mabok mabok,saya lahir tahun 2011 malah di kasih 2013",1
"udah eneg sama ni apk, setiap ngobrol sama temen lewat chat roblox pasti selalu sensor, tolong di perbaiki,padahal saya komen tuh sopan"" aja.",2
kata youtuber roblox berubah laginya jadi warna biru tapi ko di perangkat kami tak ada tapi didalamnya banyak game menarik ku kasih bintang 5,5
game nya seru tapi saya trauma karena ada yang hack akun roblox saya dan di akun itu saya punya robux lumayan banyak jadi mohon yaa penjagaan akunnya di ketatkan,3
"heh developer Roblox tolong donk perbaiki gamenya , karna kalau jaringan lagg keluar langsung terus gak bisa di sambungkan lagi ke dalam gamenyaa , kasihan bidadari aku udah hampir selesai gamenya malah keluar karna jaringan lag , mohon di perbaiki yaaa developer Roblox nanti kalau dah di perbaiki aku kasih bintang 5",3
roblox ini sangat bagus tapi sayang nya aku kan beli premium. brokheven tapi gak ada yang baru tolong perbarui yang premium 😔😔,4
permainan ini sangat seru mainan nya banyak permainan ini jadi kesukaan ku suka bgt sama roblox 🥰😚💞,5
"Seruuu,aku suka deh sama Roblox t-t-tapii kenapa pas aku beli robux (10)untuk beli baju karna harga baju nya cuma 5 tapi besok nya jadi 20 😭,jadi, gak jadi deh beli baju 😭😭☹️",3
babak2 ibu2 saya bantu jawab nya untuk yang bug gak bisa berhenti lompat itu cara nya tinggal pencet menu terus udah dah terus bug 2 yaitu geg leg itay kalian harus sabar aja nya keluar terus masuk harus sabar nya bug 3 yaitu gak bisa gerakin kamera itu sebenar nya dari gema nya juga terus yang bug 4 suka bug sendiri kan di map nya? ini bukan dari game nya tapi dari pembuat map nya bukan dari game roblox nya gitu paham gak? Kk2 adek2 bapak2 ibu2 paham kan? Nah dah itu aja yang ku pesan kan by,5
"Game nya bagus banget, dari semua game yang ada di playstore aku paling suka sama roblox, soal nya dia banyak pilihan nya jadi kalo udh bosen cari yg lain, dan jg roblox gk ad iklanny. Kekuranganny adlh kalo kita gk ada wifi/internet lain kita gk bs main, Trs pilihan item free nya juga bisa di bilang sedikit, kalo kalian player lama n kalian suka buka market place klian pasti dpt item lucu² , kalo udh kelamaan item lucu² itu bakal ilang/gak ada lg , bisa sih pake cara lain ada yg pke masuk map.",5
Gamenya sangat bagus dan fantastis.tapi ada banyak bug nya.kenapa saya tidak bisa membalikkan layar hp???...why...kan jadi susah mainkan gamenya.tolong diperbaiki lagi gamenya.dan selalu ngelag ngelag.tolooooonnnggg diperbaki gamenya.terimakasih yg buat game ini.saya bisa jadi main game yg berbayar di roblox ini hehehe...(^^),3
"Roblox bagus menurut ku, cuma ada sering nge bugg gitu, jdi mohon untuk di hilang kan bugg nya, setiap saya main terus saya masuk ke salah satu map pasti suka tiba-tiba keluar/hitam layar nya, terus kalo saya wolflik pasti nge bugg layar nya, tolong ya di benerin bugg ya",4
Ini sih game terbagus di INDONESIA!!! karena bisa mabar bareng teman² dan tidak ada cheater walapun masih ada sedikit pokoknya kalian cobain deh game ini bagus banget dan ada beberapa bug yang masih ada semoga developernya diperbaikin roblox nya sekian terima kasih,5
"Game Seru dan Menyenangkan, Tapi Saat Saat Dalam Game/Map sering dihadapkan dengan bug mengganggu, Bahkan saat di home page juga bisa terkena bug. Di Login Page juga saat muncul Google Smart Lock dan di abaikan, Beberapa detik kemudian layarnya menghitam trus robloxnya kayak ke ulang. Dan juga saat ingin menghapus sesi login, Tiba² langsung ke log out dengan sendirinya. Dan yang terakhir, Saat kode verifikasi dua langkah diminta, Pas dikasih masuk katanya salah dan juga Terlalu banyak upaya",3
"Roblox makin update, makin aneh. masa logonya sekarang jadi biru, pls kembalikan roblox yang dulu logonya😔",1
"Roblox sangat menyenangkan,ketika saya bosan, saya bermain game Roblox, saya bukan bermaksud untuk menjadikannya pelampiasan tapi di Roblox banyak game"" menyerukan",5
Roblox adalah game paling menyenangkan dan banyak map didalam nya saya sangat suka memainkan nya terimakasih Roblox 🤗🤗,5
tiap main selalu lag padahal wifi/kouta lancar tiap main juga malah diam di loading doang game ini banyak map nya tapi kurang suka gara² bug yang bikin meganggu. roblox semoga di perbaiki lagi setiap update game. nya karena setiap update pasti aja ada bug terbaru yang bikin pusing kepala. roblox semoga di fix agar para player senang karena roblox telah peduli kepada player saya ada titip pesan yaitu:roblox tolong di fix bug yang dari dulu sampai sekarang belum di fix ama fix loading lama banget?,2
Keren sekali dan banyak game nya apa lagi bisa mabar sama siapa pun tak ada yang membosankan semua game terus avatar kita banyak sekali yang geratis bisa prank teman di game yang horror bahkan update tan nya aja bagus sekalii. seru sekali pokoknya game roblox ini seru deh jadi saya kasih bintang ★★★★★ deh. Tapi masalah bug nya tolong diperbaiki yaa🙏,5
aku suka main Roblox seru banget dan banyak game nya tapi tambah hadiah harian pliss dan kasih spin,5
"tolong buat developer nya plis fix bug jaringan wifi nya, waktu gw coba login sekarang kadang-kadang ada tulisan server error kalo dulu main masih lancar"" aja sekarang nambah gak jelas plis lah fix napa gw pengen banget maen roblox tanpa kendala lagi",5
Wah game ini bagus kali tapi harus pakai pazzle tolong diperbaiki developernya roblox gak usah pakai pazzle langsung masuk ke gamenya aja developer plisssss,5
seru banget deh main nya walaupun aku HP nya agak lemot dan ngeleg tapi aku tetep suka salam dari Indonesia ya roblox ☺,5
"Saya kasih bintang 4 Karna saya meminta tolong bug kamera, bug lompat sendiri, dan bug jalan sendiri,Karna saya sangat kesal kalo saya main game mau tiba finis, tiba-tiba kemera saya menjadi bug,tapi masalah bug jalan/melompat saya sudah tau perbaikan jadi bug kamera tolong di perbaiki bugnya, biar semua player semangking senang atau banyak player yang memakai roblox,dan biar roblox lebih maju/juara dan terkenal",4
"tolong roblox diperbaikin kok setiap join map nya selalu ada tulisan ""launching experience"" terus keluar sendiri, padahal aku pakai wifi singal nya juga bagus dan memori hp ku ga penuh tuh, aku juga udah beli paket/kouta/pulsa tapi tetap gabisa, tapi kalau main lewat pc engga ada masalah sih cuma kalau lewat hp ga bisa tolong dibenerin ya soal nya aku mau top up robux jadi tolong ya nanti saya kasi bintang lima atau empat kalau ga ada masalah terimakasih :)",2
kerennn trusss permainan ny ga cuman satu tapi ratusan permainan bisa kalian ngunjungi jadiii jangannn lupaa download Roblox Yakk!!,5
"Aku suka game roblox nya ,banyak mab nya juga ,jadi bisa milih mau main yg mana",5
"game nya itu asikk bangettt jadi kalau gabut aku main roblox aja walau ngeselin tiba"" disconnect tapi tetap aku bintang limaa",5
sebelum ku upgrade baju nya hd tapi pas udh lu upgrade lagi baju nya ngeblur ANAK KUCAYY ROBLOX TAHAPOK,1
Sebenernya bagus game game nya cuma banyak bug nya.ini saya log out dari akun yang lama mau ganti akun pas mau login ke roblox lagi gak bisa bisa layarnya item terus tolong bug yang kaya gini cepat di perbaiki,2
"baguss... cuman karena aku pemain old, jadi aneh ko roblox jadi berubah drastis",5
"roblox game nya enakk bgtttt tpii diii hp ini ga bisa download, plsss bisaaa dong playstore",5
Game ny bagus sekali aku suka banget cuman agak ada masalah lag dan bug kamera kadang suka ga bisa di gerakin kamera kalo aku lagi jalan suka ga bisa diem layar hanya itu yang mau aku saran kan makasih banyak roblox telah menghibur aku>.<,5
permainan roblox sangat bagus tidak membosankan kan,5
Gamenya bagus banget....tapi ada kesalahan suka ngelag bug dan yang paling nyesellin saat Mabar bareng teman aku eh tiba-tiba keluar sendiri dan harus ngulang padahal memori saya masih banyak dan juga suka kalau leoding nya lama jadi saya harus ngulang ya walaupun ak emosi tapi gpp roblox tetep game favorit ku kepada developer anda sangat hebat bisa buat game seperti ini oh iya tolong jangan update update terus memori jadi penuh Dan saat update biasanya ak hapus roblox ku tapi gak bisa download,3
"Eee game ny baguss, tapi... Knp ya aku pen main gamenya selalu aja loading mulu padahal jaringan tuh sebenarnya lancar2 aja(user device PC), nah kalo aku mainnya di mobile... Itu sering aja bug loading terus mau buka game roblox selalu ajaa keluar sendiri oh ya itu juga aku pernah ngalamin bug kamera jadi tuh layarnya gak bisa di gerakin kanan kiri jd ya layar nya hadap lurus mulu,(user device MOBILE),,,itu aja sii mohon di perbaikinn kalau gamenya dah perbaikin aku bakal kasih bintang 5...",3
"Sedikit saran dari saya saja, Game ini harus di optimalkan menjadi lebih baik, Spek ponsel saya medium helio g88, Entah mengapa selalu mengalami masalah lag saat bermain,padahal grafis yang saya pilih adalah low, Terkadang Ngefreeze 1 detik saat bermain.. Saya hanya menginginkan pengoptimalan pada Roblox.",4
akhir² ini Roblox selalu mengalami bug,3
menurut aku suka banget main game ini karena bisa dapatkan item2× secara gratis tanpa robux dan gimana cara dapat robux secara gratis? item aja gausa robux slebew pantun : ubur ubur ikan lele angkat tangan yang main roblox Lee saya Lee,5
"Seru banget aplikasi roblox nya, udah banyak banget lagi map nya ada obby,tower gitu deh apa lagi yang horor obby nya gak nyesel sih Download game ini.",5
"aku sering liat orang orang disekitar sana sedang bermain tower atau obby, pokonya roblox game online yg paling seruu😝😝",5
kenapa ada update setiap tahun dan bulan update terus ih tapi bagus ada game yang seru sekali di roblox bisa berteman bisa main sama teman main tower tapi pas aku lagi main tiba tiba keluar anjir pas masuk co keluar lagi jadi aku main lang lain,3
roblox tolong setiap main climd and jump tolong benerin soalnya ngelag pas manjat nya,4
"roblox, item yang udah dibeli kenapa bisa ilang, terus robuxnya ga balik juga",2
Game ini seru cuma ada bug nya sedikit 1.suka tiba-tiba disconnect padahal sinyal ku bagus 2.tiba tiba keluar dari gamenya 3. Suka lompat lompat sendiri 4. Sering kameraku gabisa ke geser 5. Kalau masuk game diroblox gak bisa masuk masuk padahal sinyalku bagus! yang paling ngeselin di roblox menurutku 1.banyak hacker diroblox 2.banyak bocil toxic!!!tapi aku tetap kasih bintang 5 yaa tetap seru pokoknya sih,5
"Game nya dah bagus+seru, tapi Roblox nya tiba² kena black screen, loading game nya lama, sering keluar,itu sering terjadi saat mau masuk game nya, saran ku di perbaiki saja, terimakasih",3
"Game nya sangat baguss dan menarik!❤️✨,aku sukaa banget samaa game nyaa,selain ituu bisa main sama teman jg,dan di 1 aplikasi ada banyak permainan 👍,seruu deh pokoknya ✨,yang ga download nyessell bangett 😡✨,tapi walaupun game nya bagus roblox ini rutin memberikan update,dan kalau ga update ga bakal bisa main dan permasalahannya yg memory penuh kek aku,ga bisaa main dan yeah...sangat menyebalkan 😰",5
Roblox tambah tidak enak seharus nya tambah enak soal nya tambah lemod sekali biasanya tidak lemod sekali seharusnya no lemod roblox seharusnya no lemod seharusnya tidak lemod. Dan tidak memakai kuota 😟😟😟😟,1
"Permainan Dan Map bagus sangat seru, tetapi tombol tombolnya terlalu kecil, saya sarankan roblox menambahkan fitur mengatur kontrol contohnya tombol lompat, analog, esc.",5
"menurutt akuu, robloxx tuu seruu bangett, mapp jugaa banyakk , gaakann bosenn kaloo mainn gamee inii! apalagii bisaa dimaininn sama temannn dekatt. walauu adaa bug sikitt gappaa laa , 💯 buatt gamee inii ‼️",5
apalah baru buka roblox diban anjir ya cuma 1hari tapi kalo keseringan bisa perma,1
"Assalamu'alaikum Game ini bagus banget, tapi maaf masih terlalu banyak bugnya, jadi untuk developernya sendiri mohon diperbaiki, saya sering leave sendiri saat main game nya, padahal lagi seru2nya main, jadi mohon sekali lagi untuk developernya untuk roblox diperbaiki lagi, sekian terimakasih, maaf jika perkataan saya agak menyinggung dan kurang enak dibaca, wassalamualaikum saya mohon diri🙏🏻",3
"sebenarnya ini tuu bagus, cuman ya banyak hacker, delta, pokoknya tu orang² yang make script itu yang bikin jelek Roblox, kalo bisa yang make script itu di mohon untuk di ban saja akunnya",5
skarang sdah d prbarui jdi sya tdak ska krena ini sya akn crita skarang roblox tidak ad untuk chat d brokheven sya tidak suka sya ksih 4 bntang karna itu,4
"pls ya Roblox, game nya bgus, tpi tolong diperbaiki dong bug²nya. ini menyusahkan player bgt asli. yg voice chat tiba² gk bisa dipakai, byk hacker pengguna delta, dll. bikin GK nyaman buat main. tolong diperbaiki ya Roblox.",3
Gem ini sangat bagus sekali biasa membikin ava dan juga bisa menghibur kita gemnya sangat bagus dan kere sekali aku suka sama robloxnya sama sekali kita bisa bermain gem dengan bergantian looo aku sukak sekali sama gemnya .. kita juga bisa membikin gemnya walopun jelek kita bisa bikin gem seru pokoknya deee aku suka sekali terima kasih yg sudah membikin gemnya yg kita semua suka 👍👍😊😊😊,5
Saya mohon perbaiki bug nya yang layar nya saat mau main malah layar nya bukan biasa kalo mau masuk map roblox malahan berdiri layar nya mohon perbaiki bug nyaa! Nanti saya kasih bintang 5!,3
"Untuk grafik nya udh bagus map2nya juga lumayan seruu!! Cuman ngebug gitu, terus layarnya tiba2 goyang sendiri!! Dan kadang hapeku mati gara2 roblox ini!! Tolong diperbaiki gara2 roblox hapeku jadi rusak!! Bintang 3 aja dulu!",3
wah wah wah bagus sekali tapi kok aku dibanned sih cerita: nah jadi akukan mau main roblox kan tapi aku masuk aplikasi roblok kok akudibanned sih padahal aku itu baik,5
"sekarang Roblox game rusak banyak bug nya di hp ku males pas main wall hop tower eh layar nya malah pas aku kebawah malah keatas trs sebaliknya gtu , itu yg aku males dari Roblox ada lagi pas wall hop eh malah jalan sendiri sama tiba tiba spam loncat padahal aku gak spam jadi nya jatuh deh aku kesel lah udh lag trus ada bug lagi Roblox game rusak ""itu menurut ku ya""",1
"Game nya bagus. Banyak variant experience dengan gameplay, visual dan efek, animasi, dan story tersendiri. Walaupun lumanyan banyak player yang suka merusak kenyamanan player lain sih. Semangat ROBLOX!",5
game nya bagus dan bisa cari teman di Roblox👍,5
